13818513_1	Cookies
13829211_2	shower
13829211_2	I’m
13829211_2	in
13829211_2	ecstasy
13829211_2	xd
13829211_3	Yea
13829211_3	me
13829211_3	too
13829211_3	straight
13829211_3	half
13829211_3	an
13829211_3	hour
13829211_3	spend
13829211_3	p
13829211_4	I
13829211_4	wanted
13829211_4	my
13829211_4	bed
13829211_4	too
13829211_4	much
13829211_4	d
13829211_5	Eh
13829211_5	it
13829211_5	was
13829211_5	tough
13829211_5	but
13829211_5	so
13829211_5	great
13829211_6	scouting
13829211_6	hardcore
13829211_6	p
13829211_7	next
13829211_7	camp
13829211_8	I
13829211_8	think
13829211_8	so
13829211_8	but
13829211_8	rest
13829211_8	3
13829211_8	days
13829211_8	xp
13829211_9	Me
13829211_9	too
13829211_9	Good
13829211_9	thing
13829211_9	school
13829211_10	Yea
13829211_10	that
13829211_10	would
13829211_10	kill
13829211_10	us
13829211_10	definitely
13829211_10	next
13829211_10	concerned
13829211_11	What
13829211_11	do
13829211_11	you
13829211_11	mean
13829211_12	classes
13829211_13	Well
13829211_13	my
13829211_13	parents
13829211_13	will
13829211_13	let
13829211_13	me
13829211_13	not
13829211_13	to
13829211_13	go
13829211_13	to
13829211_13	rest
13829211_14	Mine
13829211_14	probably
13829211_14	not
13829211_15	It
13829211_15	sucks
13829211_15	oo
13829211_15	But
13829211_15	cold
13829211_15	time
13829211_15	tents
13829211_16	empty
13829211_16	schools
13829211_16	government
13829211_16	building
13829211_16	or
13829211_16	sth
13829211_17	p
13730913_1	Y
13730913_1	do
13730913_1	u
13730913_1	think
13730913_1	thats
13730913_1	ok
13730913_2	cause
13730913_2	I
13730913_2	know
13730913_2	her
13730913_3	sure
13730913_4	Actually
13730913_4	friend
13730913_4	facebook
13730913_4	I
13730913_4	think
13730913_5	she
13730913_5	does
13730913_6	Wow
13730913_6	Ur
13730913_6	quick
13730913_6	Anyway
13730913_6	post
13730913_6	Pictures
13730913_6	good
13730913_6	morning
13730913_6	post
13730913_6	And
13730913_6	so
13730913_6	on
13730913_7	hooked
13730913_8	hyped
13730913_8	social
13730913_8	media
13730913_8	sites
13730913_9	Rly
13730913_12	Never
13814069_1	swimming
13814069_1	costume
13814069_2	oh
13814069_2	no
13814069_3	last
13814069_3	week
13814069_3	disappear
13814069_6	walk
13814069_7	Ok
13814069_7	see
13814069_7	you
13814069_7	soon
13727606_1	filephoto
13727606_2	What
13727606_2	do
13727606_2	you
13727606_2	think
13727606_3	Grab
13727606_3	it
13727606_3	Iss
13727606_3	price
13727606_3	it
13727606_3	is
13727606_3	an
13727606_3	absolute
13727606_3	bargain
13816609_1	call
13816609_1	back
13816609_1	mum
13816609_2	smth
13816609_2	wrong
13816609_3	she
13816609_3	just
13816609_3	worries
13816609_3	call
13816609_3	her
13730959_1	Hey
13730959_1	are
13730959_1	you
13730959_1	final
13730959_2	miss
13730959_2	Its
13730959_2	a
13730959_2	final
13730959_3	Can
13730959_3	you
13730959_3	send
13730959_3	me
13730959_3	the
13730959_3	link
13730959_3	streaming
13730959_3	site
13730959_4	Sure
13730959_4	link
13730959_5	Thank
13730959_5	you
13730959_5	support
13730959_6	Real
13730959_6	of
13730959_6	course
13730959_7	I
13730959_7	am
13730959_7	supporting
13730959_8	Lets
13730959_8	see
13730959_8	who
13730959_8	wins
13730959_9	Lets
13730959_9	see
13830116_1	Hi
13830116_1	thank
13830116_1	you
13830116_1	very
13830116_1	much
13830116_1	for
13830116_1	your
13830116_1	feedback
13830116_1	Im
13830116_1	really
13830116_1	grateful
13830116_1	where
13830116_1	and
13830116_1	when
13830116_1	I
13830116_1	can
13830116_1	get
13830116_1	it
13830116_1	Unfort
13830116_1	I
13830116_1	dont
13830116_1	have
13830116_1	anything
13830116_1	in
13830116_1	exchange
13830116_1	but
13830116_1	I
13830116_1	can
13830116_1	pay
13830116_2	hello
13830116_2	I
13830116_2	will
13830116_2	be
13830116_2	more
13830116_2	than
13830116_2	happy
13830116_2	to
13830116_2	give
13830116_2	you
13830116_2	a
13830116_2	spath
13830116_2	You
13830116_2	can
13830116_2	get
13830116_2	it
13830116_2	under
13830116_2	the
13830116_2	address
13830116_2	I
13830116_2	gave
13830116_2	you
13830116_2	When
13830116_2	would
13830116_2	you
13830116_2	like
13830116_2	to
13830116_2	come
13830116_3	Thats
13830116_3	awesome
13830116_3	around
13830116_3	is
13830116_3	it
13830116_3	OK
13830116_3	for
13830116_3	you
13830116_4	Perfect
13830116_4	Im
13830116_4	at
13830116_4	home
13830116_4	with
13830116_4	a
13830116_4	baby
13830116_4	almost
13830116_4	all
13830116_4	the
13830116_4	time
13830116_5	Fantastic
13830116_5	I
13830116_5	will
13830116_5	be
13830116_5	in
13830116_5	touch
13830116_5	and
13830116_5	Im
13830116_5	gonna
13830116_5	target
13830116_5	1200
13830116_6	See
13830116_6	you
13830116_6	then
13830116_7	Y
13819575_1	ticket
13819575_1	when
13819575_1	are
13819575_1	you
13819575_1	flying
13819575_2	Dec
13819575_3	I
13819575_3	am
13819575_3	flying
13819575_3	Dec
13819575_3	late
13819575_3	cheap
13819575_3	flights
13819575_4	€25
13819575_4	flight
13819575_5	shite
13819575_6	skyscanner
13819575_7	Ryanair
13819575_8	of
13819575_8	course
13819575_9	ok
13819575_9	with
13819575_9	the
13819575_9	luggage
13819575_9	etc
13819575_9	50
13819575_10	but
13819575_10	still
13819575_10	cheap
13716541_1	wassup
13716541_1	guuuuuuuuuys
13716541_2	filephoto
13716541_3	at
13716541_3	work
13716541_4	just
13716541_4	chillin
13716541_5	oh
13716541_6	come
13716541_6	in
13716541_6	free
13716541_7	idea
13716541_8	you
13716541_8	see
13716541_8	B
13716541_8	how
13716541_8	about
13716541_8	you
13716541_9	Camilla
13716541_9	9pm
13809896_1	Idk
13809896_1	when
13809896_1	to
13809896_1	go
13809896_1	home
13809896_3	Hmm
13809896_3	that
13809896_3	is
13809896_3	actually
13809896_4	A
13809896_4	tough
13809896_4	decision
13809896_4	to
13809896_4	make
13809896_5	U
13809896_5	think
13809896_6	partying
13809896_6	best
13809896_7	Idk
13809896_7	bro
13809896_8	But
13809896_8	it
13809896_8	sounds
13809896_8	reasonable
13809896_8	hahaha
13729324_1	Hi
13729324_1	there
13729324_2	Hey
13729324_2	contact
13729324_3	Any
13729324_3	suggestions
13729324_3	or
13729324_3	preferences
13729324_4	birthday
13729324_4	present
13729324_6	elsa
13729324_6	accessories
13729324_7	great
13729324_7	thanks
13729324_9	were
13729324_9	good
13729324_9	thanks
13729324_10	working
13729324_10	hours
13729324_10	change
13729324_10	work
13729324_11	super
13729324_12	earlier
13729324_12	pick
13729324_12	up
13729324_12	tired
13729324_13	sure
13729324_15	good
13729324_15	thanks
13729324_16	exam
13729324_16	busy
13729324_20	Ok
13729324_20	studies
13729324_20	distract
13729324_21	Good
13729324_21	luck
13729324_21	and
13729324_21	be
13729324_21	in
13729324_21	touch
13729324_21	girl
13729324_22	Thanks
13729324_22	speak
13729324_22	to
13729324_22	you
13729324_22	soon
13682213_1	Hello
13682213_1	boss
13682213_1	email
13682213_1	check
13682213_1	please
13682213_2	meeting
13682213_2	can
13682213_2	it
13682213_2	wait
13682213_3	Im
13682213_3	afraid
13682213_3	urgent
13682213_3	Mr
13682213_3	demand
13682213_3	design
13682213_3	change
13682213_3	and
13682213_3	get
13682213_3	back
13682213_3	to
13682213_3	him
13682213_3	ASAP
13682213_4	Is
13682213_4	he
13682213_4	serious
13682213_5	I
13682213_5	know
13682213_6	Wait
13682213_6	contact
13682213_6	email
13682213_7	And
13682213_7	already
13682213_7	call
13682213_8	Okay
13682213_8	then
13682213_8	phone
13682213_8	number
13682213_9	Alright
13682213_9	just
13682213_9	give
13682213_9	me
13682213_9	a
13682213_9	moment
13682213_10	Of
13682213_10	course
13682213_11	Okay
13682213_11	number
13682213_11	SMS
13682213_12	Thank
13682213_12	you
13682213_12	And
13682213_12	meanwhile
13682213_12	email
13682213_12	prepare
13682213_13	help
13682213_13	I
13682213_13	think
13682213_13	we
13682213_13	should
13682213_13	have
13682213_13	something
13682213_13	ready
13682213_13	by
13682213_13	2
13682213_13	pm
13682213_14	Good
13682213_14	Ill
13682213_14	tell
13682213_14	him
13682213_14	to
13682213_14	be
13682213_14	safe
13682213_14	But
13682213_14	confirmation
13682213_14	wait
13682213_14	before
13682213_14	you
13682213_14	start
13682213_14	doing
13682213_14	anything
13682213_14	minute
13682213_14	call
13682213_15	Okay
13682213_15	thank
13682213_15	you
13682213_15	boss
13811599_1	well
13811599_1	i
13811599_1	hope
13811599_1	you
13811599_1	have
13811599_1	some
13811599_1	success
13811599_2	car
13811599_3	you
13811599_3	did
13811599_3	what
13811599_4	real
13811599_5	use
13811599_7	time
13811599_7	idea
13811599_8	Focus
13811599_8	14
13811599_9	driving
13811599_9	practice
13811599_9	on
13811599_9	call
13811599_9	work
13811599_9	service
13811599_9	desk
13811599_9	oncall
13811599_9	role
13811599_9	issues
13811599_10	oh
13811599_11	car
13811599_12	haha
13811599_12	and
13811599_12	driving
13811599_12	licence
13811599_12	future
13811599_12	helpful
13811599_13	anyway
13811599_13	Im
13811599_13	going
13811599_13	to
13811599_13	bed
13811599_13	work
13811599_13	nice
13811599_13	to
13811599_13	chat
13811599_13	speak
13811599_13	soon
13811599_13	xoxoxoxoxoxox
13811599_14	nn
13811599_14	sweet
13811599_14	prince
13828654_1	Sir
13828654_1	we
13828654_1	have
13828654_1	a
13828654_1	problem
13828654_3	We
13828654_3	recorded
13828654_3	an
13828654_3	authorized
13828654_3	access
13828654_3	last
13828654_3	night
13828654_3	in
13828654_3	the
13828654_3	lab
13828654_4	security
13828654_4	systems
13828654_4	on
13828654_5	mainframe
13828654_5	access
13828654_5	code
13828654_5	cases
13828654_5	systems
13828654_5	disabled
13828654_5	but
13828654_5	system
13828654_6	He
13828654_7	Broderick
13828654_7	spencer
13828654_7	sir
13828654_8	Him
13828654_8	interesting
13828654_8	conversation
13828654_8	dismiss
13828654_9	Sir
13828654_11	backup
13828654_11	system
13828654_11	illegal
13828654_11	agreement
13828654_11	strictly
13828654_11	forbidden
13828654_12	Great
13828654_12	information
13828654_12	use
13828654_13	closely
13828654_13	control
13828654_13	spy
13828654_13	boom
13828654_13	he’s
13828654_13	imprisoned
13828654_14	harsh
13828654_15	But
13828654_15	example
13828654_17	I
13828654_17	told
13828654_17	you
13828654_18	OK
13828654_18	Mr
13828654_18	thank
13828654_18	you
13828654_18	for
13828654_18	this
13828654_18	information
13828654_19	Always
13828654_19	here
13828654_19	for
13828654_19	you
13828654_19	sir
13828654_19	D
13828654_21	Informing
13828654_21	you
13828654_21	immediately
13828654_21	sir
13828654_21	I
13828654_21	know
13728621_1	Hi
13728621_1	how
13728621_1	are
13728621_1	you
13728621_1	doing
13728621_2	good
13728621_2	but
13728621_2	super
13728621_2	busy
13728621_3	are
13728621_3	you
13728621_3	in
13728621_3	town
13728621_5	wow
13728621_5	you
13728621_5	travel
13728621_5	all
13728621_5	the
13728621_5	time
13728621_6	job
13728621_7	I
13728621_7	envy
13728621_7	you
13728621_7	this
13728621_7	life
13728621_7	style
13728621_8	I
13728621_8	worked
13728621_8	long
13728621_9	I
13728621_9	know
13728621_9	and
13728621_9	you
13728621_9	deserve
13728621_9	it
13728621_11	New
13728621_11	York
13728621_12	My
13728621_12	favourite
13728621_12	city
13728621_12	in
13728621_12	the
13728621_12	world
13728621_13	yes
13728621_13	its
13728621_13	amazing
13728621_13	I
13728621_13	like
13728621_13	it
13728621_13	too
13728621_14	just
13728621_14	crazily
13728621_14	expensive
13728621_15	I
13728621_15	know
13728621_15	per
13728621_15	day
13728621_15	usually
13728621_15	200
13728621_15	spend
13728621_16	New
13728621_16	York
13728621_16	long
13728621_17	until
13728621_17	3000
13728621_17	earn
13728621_17	per
13728621_17	month
13728621_18	Exactly
13728621_19	so
13728621_20	week
13728621_21	great
13728621_21	coffee
13728621_22	we
13728621_22	will
13680705_1	But
13680705_1	2
13680705_1	months
13680705_1	job
13680705_1	try
13680705_1	So
13680705_1	July
13680705_1	leave
13680705_1	Or
13680705_1	June
13680705_1	end
13680705_2	Its
13680705_2	a
13680705_2	great
13680705_2	idea
13680705_2	Lisboa
13680705_2	March
13680705_2	July
13680705_2	loveliest
13680705_3	If
13680705_3	not
13680705_3	lisbon
13680705_3	min
13680705_3	2
13680705_3	weeks
13680705_3	even
13680705_3	a
13680705_3	month
13680705_3	before
13680705_3	going
13680705_3	to
13680705_3	faro
13680705_4	Sounds
13680705_4	good
13680705_4	It
13680705_4	would
13680705_4	be
13680705_4	nice
13680705_5	Sure
13680705_5	If
13680705_5	I
13680705_5	stay
13680705_5	there
13680705_5	just
13680705_5	2
13680705_5	weeks
13680705_5	probably
13680705_5	friend
13680705_5	If
13680705_5	I
13680705_5	get
13680705_5	any
13680705_5	job
13680705_5	I
13680705_5	will
13680705_5	try
13680705_5	to
13680705_5	rent
13680705_5	something
13680705_5	in
13680705_6	I
13680705_6	never
13680705_6	asked
13680705_6	english
13680705_6	test
13680705_6	time
13680705_6	probably
13680705_6	firm
13680705_6	rent
13680705_7	test
13680705_7	😂
13680705_7	It
13680705_7	went
13680705_7	very
13680705_7	well
13680705_7	though
13680705_8	favourite
13680705_8	places
13680705_9	lisbon
13680705_9	cascais
13680705_9	river
13680705_9	the
13680705_9	ocean
13680705_10	I
13680705_10	can
13680705_10	believe
13680705_10	that
13680705_10	But
13680705_10	visit
13680705_11	Exactly
13680705_12	Im
13680705_12	glad
13680705_12	it
13680705_12	went
13680705_12	well
13680705_14	It
13680705_14	was
13680705_14	fun
13680705_14	doing
13680705_14	it
13680705_14	with
13680705_14	you
13680705_14	demanding
13680705_14	but
13680705_14	it
13680705_14	was
13680705_14	worth
13680705_14	it
13680705_16	It
13680705_16	must
13680705_16	have
13680705_16	been
13680705_16	important
13680705_17	it
13680705_17	was
13680705_18	So
13680705_18	Im
13680705_18	glad
13680705_18	I
13680705_18	helped
13680705_18	a
13680705_18	little
13680705_19	But
13680705_19	damn
13680705_19	haha
13680705_19	You
13680705_19	helped
13680705_19	a
13680705_19	lot
13680705_20	Haha
13680705_20	I
13680705_20	have
13680705_20	no
13680705_20	idea
13680705_20	either
13728136_1	Hiii
13728136_2	NO
13728136_4	you
13728136_4	cant
13728136_4	do
13728136_4	that
13727827_1	do
13727827_1	you
13727827_1	know
13727827_1	rose
13727827_1	birthday
13727827_2	july
13727827_2	7
13727827_3	thanks
13727827_4	last
13727827_4	year
13864961_1	offer
13864961_3	Project
13864961_3	Manager
13864961_4	Ok
13864961_4	but
13864961_4	offer
13864961_4	already
13864961_4	or
13864961_4	just
13864961_4	a
13864961_4	message
13864961_5	Just
13864961_5	a
13864961_5	message
13864961_5	but
13864961_5	I
13864961_5	replied
13864961_5	and
13864961_5	we
13864961_5	talked
13864961_5	already
13864961_5	on
13864961_5	the
13864961_5	phone
13864961_6	wait
13864961_6	move
13864961_7	I
13864961_7	dont
13864961_7	know
13864961_7	yet
13864961_8	Hold
13864961_8	on
13864961_8	serious
13864961_9	What
13864961_9	company
13864961_9	is
13864961_9	it
13864961_10	Its
13864961_10	a
13864961_10	creative
13864961_10	agency
13864961_10	in
13864961_10	heres
13864961_10	the
13864961_10	job
13864961_10	description
13864961_11	fileother
13864961_12	Well
13864961_12	Renness
13864961_12	but
13864961_12	really
13864961_13	offer
13864961_14	I
13864961_14	thought
13864961_14	you
13864961_14	like
13864961_14	your
13864961_14	job
13864961_15	I
13864961_15	do
13864961_15	but
13864961_15	Ive
13864961_15	been
13864961_15	here
13864961_15	for
13864961_15	4
13864961_15	years
13864961_16	So
13864961_17	He
13864961_17	said
13864961_17	per
13864961_17	year
13864961_18	Euros
13864961_19	Of
13864961_19	course
13864961_20	Im
13864961_20	not
13864961_20	sure
13864961_20	its
13864961_20	enough
13864961_20	to
13864961_20	recompensate
13864961_20	working
13864961_20	with
13864961_20	people
13864961_21	So
13864961_21	another
13864961_21	interview
13864961_22	interested
13864961_22	Im
13864961_22	not
13864961_22	sure
13864961_23	really
13864961_23	interesting
13864961_23	and
13864961_23	save
13864961_23	money
13864961_23	when
13864961_23	youre
13864961_23	there
13864961_23	otherwise
13864961_23	for
13864961_23	me
13864961_23	kind
13864961_23	of
13864961_23	pointless
13864961_24	Unless
13864961_24	youre
13864961_24	planning
13864961_24	to
13864961_24	move
13864961_24	to
13828404_1	fileother
13828404_2	one
13828404_2	day
13828404_2	buy
13828404_3	wild
13828404_3	D
13828404_4	it
13828404_4	works
13828404_4	with
13828404_4	a
13828404_4	PC
13828404_5	or
13828404_5	find
13828404_5	run
13828404_5	PS4
13828404_6	D
13828404_7	would
13828404_7	make
13828404_7	a
13828404_7	great
13828404_7	game
13828404_8	plus
13828404_8	music
13828404_8	practice
13828404_9	for
13828404_9	bday
13828404_9	maybe
13828404_10	yeah
13828404_10	I’m
13828404_10	thinking
13828404_10	next
13828404_10	year
13828404_10	maybe
13828404_11	this
13828404_11	year
13828404_11	i
13828404_11	don’t
13828404_11	think
13828404_11	they’d
13828404_11	appreciate
13828404_11	it
13828404_12	k
13821291_1	plans
13821291_1	weekend
13821291_2	I
13821291_2	have
13821291_2	none
13821291_2	for
13821291_2	now
13821291_3	specific
13821291_3	planned
13821291_4	finally
13821291_4	visit
13821291_4	that
13821291_4	Shabushabu
13821291_4	place
13821291_4	recently
13821291_4	open
13821291_4	are
13821291_4	you
13821291_4	interested
13821291_5	YES
13821291_5	D
13821291_6	For
13821291_6	lunch
13821291_6	or
13821291_6	diner
13821291_6	P
13821291_7	I
13821291_7	dont
13821291_7	really
13821291_7	care
13821291_7	better
13821291_7	fit
13821291_8	late
13821291_8	lunch
13821291_8	early
13821291_8	diner
13821291_8	and
13821291_8	go
13821291_8	for
13821291_8	drinks
13821291_8	later
13821291_9	Nice
13821291_9	plan
13821291_10	Ok
13821291_10	so
13821291_10	see
13821291_10	lets
13821291_10	say
13821291_10	we
13821291_10	meet
13821291_10	there
13821291_10	around
13821291_10	4
13821291_11	Cool
13821291_11	by
13821291_11	me
13814753_1	just
13814753_1	realise
13814753_1	jacket
13814753_1	sorry
13814753_1	about
13814753_1	this
13814753_2	No
13814753_2	problem
13814753_2	to
13814753_2	be
13814753_2	honest
13814753_2	xD
13814753_3	now
13814753_3	I
13814753_3	feel
13814753_3	bad
13814753_4	Dont
13814753_4	funny
13814753_4	haha
13814753_5	I
13814753_5	will
13814753_5	definitely
13814753_5	return
13814753_5	it
13727678-1_1	Hope
13727678-1_1	mum
13727678-1_1	better
13727678-1_1	feel
13727678-1_2	Yeah
13727678-1_2	she
13727678-1_2	does
13727678-1_2	Thanks
13727678-1_4	No
13727678-1_4	hospital
13727678-1_5	Shame
13727678-1_5	When
13727678-1_5	will
13727678-1_5	she
13727678-1_5	be
13727678-1_5	out
13727678-1_6	IDK
13727678-1_7	doctors
13727678-1_8	Its
13727678-1_8	looking
13727678-1_8	good
13727678-1_8	but
13727678-1_8	probably
13727678-1_8	another
13727678-1_8	visit
13727678-1_8	necessary
13727678-1_9	Sorry
13727678-1_9	to
13727678-1_9	hear
13727678-1_9	that
13727678-1_10	Nah
13727678-1_10	Not
13727678-1_10	so
13727678-1_10	bad
13727678-1_10	treatment
13727678-1_10	and
13727678-1_11	Thats
13727678-1_11	good
13727678-1_11	Hang
13727678-1_11	in
13727678-1_11	there
13727678-1_12	Thanks
13727678-1_12	TTYL
13680800_1	wait
13680800_2	inside
